,flight_number,iata,icao,arrival_airport,terminal,gate,baggage,delay,scheduled,estimated,actual,estimated_runway,actual_runway,flight_type,airline_id,airport_id
114,9004,CI9004,CAL9004,Los Angeles International,2,24,,,2021-04-23T08:30:00+00:00,2021-04-23T08:30:00+00:00,2021-04-23T08:03:00+00:00,2021-04-23T08:03:00+00:00,2021-04-23T08:03:00+00:00,ARRIVAL,,194
115,7406,KE7406,KAL7406,Los Angeles International,2,24,,,2021-04-23T08:30:00+00:00,2021-04-23T08:30:00+00:00,2021-04-23T08:03:00+00:00,2021-04-23T08:03:00+00:00,2021-04-23T08:03:00+00:00,ARRIVAL,,194
116,7819,KL7819,KLM7819,Los Angeles International,2,24,,,2021-04-23T08:30:00+00:00,2021-04-23T08:30:00+00:00,2021-04-23T08:03:00+00:00,2021-04-23T08:03:00+00:00,2021-04-23T08:03:00+00:00,ARRIVAL,,194
117,2075,VS2075,VIR2075,Los Angeles International,2,24,,,2021-04-23T08:30:00+00:00,2021-04-23T08:30:00+00:00,2021-04-23T08:03:00+00:00,2021-04-23T08:03:00+00:00,2021-04-23T08:03:00+00:00,ARRIVAL,,194
118,6951,WS6951,WJA6951,Los Angeles International,2,24,,,2021-04-23T08:30:00+00:00,2021-04-23T08:30:00+00:00,2021-04-23T08:03:00+00:00,2021-04-23T08:03:00+00:00,2021-04-23T08:03:00+00:00,ARRIVAL,,194
119,954,DL954,DAL954,Los Angeles International,2,24,,,2021-04-23T08:30:00+00:00,2021-04-23T08:30:00+00:00,2021-04-23T08:03:00+00:00,2021-04-23T08:03:00+00:00,2021-04-23T08:03:00+00:00,ARRIVAL,,194
120,1765,DL1765,DAL1765,Los Angeles International,2,,,,2021-04-23T08:38:00+00:00,2021-04-23T08:38:00+00:00,,,,ARRIVAL,,194
121,7430,KE7430,KAL7430,Los Angeles International,2,25B,,,2021-04-23T09:47:00+00:00,2021-04-23T09:47:00+00:00,2021-04-23T09:32:00+00:00,2021-04-23T09:32:00+00:00,2021-04-23T09:32:00+00:00,ARRIVAL,,194
122,2223,VS2223,VIR2223,Los Angeles International,2,25B,,,2021-04-23T09:47:00+00:00,2021-04-23T09:47:00+00:00,2021-04-23T09:32:00+00:00,2021-04-23T09:32:00+00:00,2021-04-23T09:32:00+00:00,ARRIVAL,,194
123,491,DL491,DAL491,Los Angeles International,2,25B,,,2021-04-23T09:47:00+00:00,2021-04-23T09:47:00+00:00,2021-04-23T09:32:00+00:00,2021-04-23T09:32:00+00:00,2021-04-23T09:32:00+00:00,ARRIVAL,,194
124,7279,HY7279,UZB7279,Los Angeles International,B,,,26.0,2021-04-23T16:55:00+00:00,2021-04-23T16:55:00+00:00,2021-04-23T17:21:00+00:00,2021-04-23T17:21:00+00:00,2021-04-23T17:21:00+00:00,ARRIVAL,,194
125,4854,NZ4854,ANZ4854,Los Angeles International,B,,,26.0,2021-04-23T16:55:00+00:00,2021-04-23T16:55:00+00:00,2021-04-23T17:21:00+00:00,2021-04-23T17:21:00+00:00,2021-04-23T17:21:00+00:00,ARRIVAL,,194
126,5009,PK5009,PIA5009,Los Angeles International,B,,,26.0,2021-04-23T16:55:00+00:00,2021-04-23T16:55:00+00:00,2021-04-23T17:21:00+00:00,2021-04-23T17:21:00+00:00,2021-04-23T17:21:00+00:00,ARRIVAL,,194
127,846,WN846,SWA846,Los Angeles International,1,18B,,,2021-04-23T08:15:00+00:00,2021-04-23T08:15:00+00:00,2021-04-23T08:09:00+00:00,2021-04-23T08:09:00+00:00,2021-04-23T08:09:00+00:00,ARRIVAL,,194
128,9738,AA9738,AAL9738,Los Angeles International,1,,,,2021-04-23T16:25:00+00:00,2021-04-23T16:25:00+00:00,,,,ARRIVAL,,194
129,4574,AM4574,AMX4574,Los Angeles International,2,27,,,2021-04-23T07:04:00+00:00,2021-04-23T07:04:00+00:00,2021-04-23T06:46:00+00:00,2021-04-23T06:46:00+00:00,2021-04-23T06:46:00+00:00,ARRIVAL,,194
130,3145,KE3145,KAL3145,Los Angeles International,2,27,,,2021-04-23T07:04:00+00:00,2021-04-23T07:04:00+00:00,2021-04-23T06:46:00+00:00,2021-04-23T06:46:00+00:00,2021-04-23T06:46:00+00:00,ARRIVAL,,194
131,8435,KL8435,KLM8435,Los Angeles International,2,27,,,2021-04-23T07:04:00+00:00,2021-04-23T07:04:00+00:00,2021-04-23T06:46:00+00:00,2021-04-23T06:46:00+00:00,2021-04-23T06:46:00+00:00,ARRIVAL,,194
132,6370,WS6370,WJA6370,Los Angeles International,2,27,,,2021-04-23T07:04:00+00:00,2021-04-23T07:04:00+00:00,2021-04-23T06:46:00+00:00,2021-04-23T06:46:00+00:00,2021-04-23T06:46:00+00:00,ARRIVAL,,194
133,3600,DL3600,DAL3600,Los Angeles International,2,27,,,2021-04-23T07:04:00+00:00,2021-04-23T07:04:00+00:00,2021-04-23T06:46:00+00:00,2021-04-23T06:46:00+00:00,2021-04-23T06:46:00+00:00,ARRIVAL,,194
134,4503,AV4503,AVA4503,Los Angeles International,B,,,,2021-04-23T16:10:00+00:00,2021-04-23T16:10:00+00:00,2021-04-23T15:49:00+00:00,2021-04-23T15:49:00+00:00,2021-04-23T15:49:00+00:00,ARRIVAL,,194
135,8008,CM8008,CMP8008,Los Angeles International,B,,,,2021-04-23T16:10:00+00:00,2021-04-23T16:10:00+00:00,2021-04-23T15:49:00+00:00,2021-04-23T15:49:00+00:00,2021-04-23T15:49:00+00:00,ARRIVAL,,194
136,5812,SQ5812,SIA5812,Los Angeles International,B,,,,2021-04-23T16:10:00+00:00,2021-04-23T16:10:00+00:00,2021-04-23T15:49:00+00:00,2021-04-23T15:49:00+00:00,2021-04-23T15:49:00+00:00,ARRIVAL,,194
137,6244,TG6244,THA6244,Los Angeles International,B,,,,2021-04-23T16:10:00+00:00,2021-04-23T16:10:00+00:00,2021-04-23T15:49:00+00:00,2021-04-23T15:49:00+00:00,2021-04-23T15:49:00+00:00,ARRIVAL,,194
138,12,BR12,EVA12,Los Angeles International,B,,,,2021-04-23T16:10:00+00:00,2021-04-23T16:10:00+00:00,2021-04-23T15:49:00+00:00,2021-04-23T15:49:00+00:00,2021-04-23T15:49:00+00:00,ARRIVAL,,194
139,6814,AF6814,AFR6814,Los Angeles International,2,22,,,2021-04-23T10:20:00+00:00,2021-04-23T10:20:00+00:00,2021-04-23T10:03:00+00:00,2021-04-23T10:03:00+00:00,2021-04-23T10:03:00+00:00,ARRIVAL,,194
140,7253,KE7253,KAL7253,Los Angeles International,2,26,10,,2021-04-23T10:20:00+00:00,2021-04-23T10:20:00+00:00,2021-04-23T10:03:00+00:00,2021-04-23T10:03:00+00:00,2021-04-23T10:03:00+00:00,ARRIVAL,,194
141,8105,KL8105,KLM8105,Los Angeles International,2,26,10,,2021-04-23T10:20:00+00:00,2021-04-23T10:20:00+00:00,2021-04-23T10:03:00+00:00,2021-04-23T10:03:00+00:00,2021-04-23T10:03:00+00:00,ARRIVAL,,194
142,2265,VS2265,VIR2265,Los Angeles International,2,22,,,2021-04-23T10:20:00+00:00,2021-04-23T10:20:00+00:00,2021-04-23T10:03:00+00:00,2021-04-23T10:03:00+00:00,2021-04-23T10:03:00+00:00,ARRIVAL,,194
143,6928,WS6928,WJA6928,Los Angeles International,2,22,,,2021-04-23T10:20:00+00:00,2021-04-23T10:20:00+00:00,2021-04-23T10:03:00+00:00,2021-04-23T10:03:00+00:00,2021-04-23T10:03:00+00:00,ARRIVAL,,194
144,2126,DL2126,DAL2126,Los Angeles International,2,22,,,2021-04-23T10:20:00+00:00,2021-04-23T10:20:00+00:00,2021-04-23T10:03:00+00:00,2021-04-23T10:03:00+00:00,2021-04-23T10:03:00+00:00,ARRIVAL,,194
145,5616,AF5616,AFR5616,Los Angeles International,2,26,,,2021-04-23T07:31:00+00:00,2021-04-23T07:31:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,ARRIVAL,,194
146,3284,AM3284,AMX3284,Los Angeles International,2,26,,,2021-04-23T07:31:00+00:00,2021-04-23T07:31:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,ARRIVAL,,194
147,9087,CI9087,CAL9087,Los Angeles International,2,26,,,2021-04-23T07:31:00+00:00,2021-04-23T07:31:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,ARRIVAL,,194
148,7404,KE7404,KAL7404,Los Angeles International,2,26,,,2021-04-23T07:31:00+00:00,2021-04-23T07:31:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,ARRIVAL,,194
149,5893,KL5893,KLM5893,Los Angeles International,2,26,,,2021-04-23T07:31:00+00:00,2021-04-23T07:31:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,ARRIVAL,,194
150,6596,WS6596,WJA6596,Los Angeles International,2,26,,,2021-04-23T07:31:00+00:00,2021-04-23T07:31:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,ARRIVAL,,194
151,677,DL677,DAL677,Los Angeles International,2,26,,,2021-04-23T07:31:00+00:00,2021-04-23T07:31:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,2021-04-23T07:12:00+00:00,ARRIVAL,,194
152,3388,AM3388,AMX3388,Los Angeles International,2,21,,,2021-04-23T10:34:00+00:00,2021-04-23T10:34:00+00:00,2021-04-23T10:08:00+00:00,2021-04-23T10:08:00+00:00,2021-04-23T10:08:00+00:00,ARRIVAL,,194
153,3187,KE3187,KAL3187,Los Angeles International,2,21,,,2021-04-23T10:34:00+00:00,2021-04-23T10:34:00+00:00,2021-04-23T10:08:00+00:00,2021-04-23T10:08:00+00:00,2021-04-23T10:08:00+00:00,ARRIVAL,,194
154,5114,KL5114,KLM5114,Los Angeles International,2,21,,,2021-04-23T10:34:00+00:00,2021-04-23T10:34:00+00:00,2021-04-23T10:08:00+00:00,2021-04-23T10:08:00+00:00,2021-04-23T10:08:00+00:00,ARRIVAL,,194
155,4867,VS4867,VIR4867,Los Angeles International,2,21,,,2021-04-23T10:34:00+00:00,2021-04-23T10:34:00+00:00,2021-04-23T10:08:00+00:00,2021-04-23T10:08:00+00:00,2021-04-23T10:08:00+00:00,ARRIVAL,,194
156,302,DL302,DAL302,Los Angeles International,2,21,,,2021-04-23T10:34:00+00:00,2021-04-23T10:34:00+00:00,2021-04-23T10:08:00+00:00,2021-04-23T10:08:00+00:00,2021-04-23T10:08:00+00:00,ARRIVAL,,194
157,5034,AT5034,RAM5034,Los Angeles International,4,42B,T4C1,,2021-04-23T11:23:00+00:00,2021-04-23T11:23:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,ARRIVAL,,194
158,4000,B64000,JBU4000,Los Angeles International,4,42B,T4C1,,2021-04-23T11:23:00+00:00,2021-04-23T11:23:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,ARRIVAL,,194
159,7515,JL7515,JTL7515,Los Angeles International,4,42B,T4C1,,2021-04-23T11:23:00+00:00,2021-04-23T11:23:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,ARRIVAL,,194
160,3100,QF3100,QFA3100,Los Angeles International,4,42B,T4C1,,2021-04-23T11:23:00+00:00,2021-04-23T11:23:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,ARRIVAL,,194
161,7770,QR7770,QTR7770,Los Angeles International,4,42B,T4C1,,2021-04-23T11:23:00+00:00,2021-04-23T11:23:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,ARRIVAL,,194
162,1101,TN1101,THT1101,Los Angeles International,4,42B,T4C1,,2021-04-23T11:23:00+00:00,2021-04-23T11:23:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,ARRIVAL,,194
163,1,AA1,AAL1,Los Angeles International,4,42B,T4C1,,2021-04-23T11:23:00+00:00,2021-04-23T11:23:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,2021-04-23T10:56:00+00:00,ARRIVAL,,194
164,6674,XL6674,LNE6674,Los Angeles International,2,,,,2021-04-23T11:28:00+00:00,2021-04-23T11:28:00+00:00,,,,ARRIVAL,,194
165,9741,AA9741,AAL9741,Los Angeles International,4,206,T4,,2021-04-23T15:05:00+00:00,2021-04-23T15:05:00+00:00,2021-04-23T14:25:00+00:00,2021-04-23T14:25:00+00:00,2021-04-23T14:25:00+00:00,ARRIVAL,,194
166,274,KE274,KAL274,Los Angeles International,5,,,5.0,2021-04-23T13:05:00+00:00,2021-04-23T13:05:00+00:00,2021-04-23T13:09:00+00:00,2021-04-23T13:09:00+00:00,2021-04-23T13:09:00+00:00,ARRIVAL,,194
167,1059,CA1059,CCA1059,Los Angeles International,4,,,,2021-04-23T15:05:00+00:00,2021-04-23T15:05:00+00:00,,,,ARRIVAL,,194
168,9736,AA9736,AAL9736,Los Angeles International,2,,,,2021-04-23T16:45:00+00:00,2021-04-23T16:45:00+00:00,,,,ARRIVAL,,194
169,6912,F96912,FFT6912,Los Angeles International,2,,,4.0,2021-04-23T07:33:00+00:00,2021-04-23T07:33:00+00:00,2021-04-23T07:37:00+00:00,2021-04-23T07:37:00+00:00,2021-04-23T07:37:00+00:00,ARRIVAL,,194
170,912,Y4912,VOI912,Los Angeles International,2,,,4.0,2021-04-23T07:33:00+00:00,2021-04-23T07:33:00+00:00,2021-04-23T07:37:00+00:00,2021-04-23T07:37:00+00:00,2021-04-23T07:37:00+00:00,ARRIVAL,,194
171,1247,DL1247,DAL1247,Los Angeles International,2,28,,,2021-04-23T10:08:00+00:00,2021-04-23T10:08:00+00:00,2021-04-23T09:54:00+00:00,2021-04-23T09:54:00+00:00,2021-04-23T09:54:00+00:00,ARRIVAL,,194
172,185,NK185,NKS185,Los Angeles International,5,56A,,,2021-04-23T10:06:00+00:00,2021-04-23T10:06:00+00:00,2021-04-23T09:59:00+00:00,2021-04-23T09:59:00+00:00,2021-04-23T09:59:00+00:00,ARRIVAL,,194
173,1674,AA1674,AAL1674,Los Angeles International,4,49A,T4C2,,2021-04-23T10:05:00+00:00,2021-04-23T10:05:00+00:00,2021-04-23T09:38:00+00:00,2021-04-23T09:38:00+00:00,2021-04-23T09:38:00+00:00,ARRIVAL,,194
174,653,NK653,NKS653,Los Angeles International,5,56B,,,2021-04-23T10:00:00+00:00,2021-04-23T10:00:00+00:00,2021-04-23T09:52:00+00:00,2021-04-23T09:52:00+00:00,2021-04-23T09:52:00+00:00,ARRIVAL,,194
175,6955,EK6955,UAE6955,Los Angeles International,5,50,,,2021-04-23T10:50:00+00:00,2021-04-23T10:50:00+00:00,,,,ARRIVAL,,194
176,2873,B62873,JBU2873,Los Angeles International,5,50,,,2021-04-23T10:50:00+00:00,2021-04-23T10:50:00+00:00,,,,ARRIVAL,,194
177,2801,AF2801,AFR2801,Los Angeles International,2,25,,,2021-04-23T08:10:00+00:00,2021-04-23T08:10:00+00:00,2021-04-23T07:58:00+00:00,2021-04-23T07:58:00+00:00,2021-04-23T07:58:00+00:00,ARRIVAL,,194
178,7204,KE7204,KAL7204,Los Angeles International,2,25,,,2021-04-23T08:10:00+00:00,2021-04-23T08:10:00+00:00,2021-04-23T07:58:00+00:00,2021-04-23T07:58:00+00:00,2021-04-23T07:58:00+00:00,ARRIVAL,,194
179,403,DL403,DAL403,Los Angeles International,2,25,,,2021-04-23T08:10:00+00:00,2021-04-23T08:10:00+00:00,2021-04-23T07:58:00+00:00,2021-04-23T07:58:00+00:00,2021-04-23T07:58:00+00:00,ARRIVAL,,194
180,4717,AS4717,ASA4717,Los Angeles International,5,52G,T5C6,1.0,2021-04-23T08:35:00+00:00,2021-04-23T08:35:00+00:00,2021-04-23T08:36:00+00:00,2021-04-23T08:36:00+00:00,2021-04-23T08:36:00+00:00,ARRIVAL,,194
181,7595,JL7595,JTL7595,Los Angeles International,5,52G,T5C6,1.0,2021-04-23T08:35:00+00:00,2021-04-23T08:35:00+00:00,2021-04-23T08:36:00+00:00,2021-04-23T08:36:00+00:00,2021-04-23T08:36:00+00:00,ARRIVAL,,194
182,2932,QR2932,QTR2932,Los Angeles International,5,52G,T5C6,1.0,2021-04-23T08:35:00+00:00,2021-04-23T08:35:00+00:00,2021-04-23T08:36:00+00:00,2021-04-23T08:36:00+00:00,2021-04-23T08:36:00+00:00,ARRIVAL,,194
183,3253,AA3253,AAL3253,Los Angeles International,5,52G,T5C6,1.0,2021-04-23T08:35:00+00:00,2021-04-23T08:35:00+00:00,2021-04-23T08:36:00+00:00,2021-04-23T08:36:00+00:00,2021-04-23T08:36:00+00:00,ARRIVAL,,194
184,5704,SQ5704,SIA5704,Los Angeles International,B,,,,2021-04-23T16:00:00+00:00,2021-04-23T16:00:00+00:00,,,,ARRIVAL,,194
185,8001,CM8001,CMP8001,Los Angeles International,B,,,,2021-04-23T16:00:00+00:00,2021-04-23T16:00:00+00:00,,,,ARRIVAL,,194
186,6743,TG6743,THA6743,Los Angeles International,B,,,,2021-04-23T16:00:00+00:00,2021-04-23T16:00:00+00:00,,,,ARRIVAL,,194
187,7287,UA7287,UAL7287,Los Angeles International,B,,,,2021-04-23T16:00:00+00:00,2021-04-23T16:00:00+00:00,,,,ARRIVAL,,194
188,204,OZ204,AAR204,Los Angeles International,B,,,,2021-04-23T16:00:00+00:00,2021-04-23T16:00:00+00:00,,,,ARRIVAL,,194
189,7958,SQ7958,SIA7958,Los Angeles International,2,,,6.0,2021-04-23T09:45:00+00:00,2021-04-23T09:45:00+00:00,2021-04-23T09:51:00+00:00,2021-04-23T09:51:00+00:00,2021-04-23T09:51:00+00:00,ARRIVAL,,194
190,8038,UK8038,VTI8038,Los Angeles International,B,,,,2021-04-23T20:50:00+00:00,2021-04-23T20:50:00+00:00,,,,ARRIVAL,,194
191,38,SQ38,SIA38,Los Angeles International,B,,,,2021-04-23T20:50:00+00:00,2021-04-23T20:50:00+00:00,,,,ARRIVAL,,194
192,8858,AF8858,AFR8858,Los Angeles International,2,23B,,,2021-04-23T09:00:00+00:00,2021-04-23T09:00:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,ARRIVAL,,194
193,4375,AM4375,AMX4375,Los Angeles International,2,23B,,,2021-04-23T09:00:00+00:00,2021-04-23T09:00:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,ARRIVAL,,194
194,7200,KE7200,KAL7200,Los Angeles International,2,23B,,,2021-04-23T09:00:00+00:00,2021-04-23T09:00:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,ARRIVAL,,194
195,8121,KL8121,KLM8121,Los Angeles International,2,23B,,,2021-04-23T09:00:00+00:00,2021-04-23T09:00:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,ARRIVAL,,194
196,2249,VS2249,VIR2249,Los Angeles International,2,23B,,,2021-04-23T09:00:00+00:00,2021-04-23T09:00:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,ARRIVAL,,194
197,6667,WS6667,WJA6667,Los Angeles International,2,23B,,,2021-04-23T09:00:00+00:00,2021-04-23T09:00:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,ARRIVAL,,194
198,999,DL999,DAL999,Los Angeles International,2,23B,,,2021-04-23T09:00:00+00:00,2021-04-23T09:00:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,2021-04-23T08:25:00+00:00,ARRIVAL,,194
199,1151,FX1151,FDX1151,Los Angeles International,3,,,,2021-04-23T04:29:00+00:00,2021-04-23T04:29:00+00:00,2021-04-23T04:24:00+00:00,2021-04-23T04:24:00+00:00,2021-04-23T04:24:00+00:00,ARRIVAL,,194
200,8933,AA8933,AAL8933,Los Angeles International,B,,,,2021-04-21T22:15:00+00:00,2021-04-21T22:15:00+00:00,2021-04-21T22:01:00+00:00,2021-04-21T22:01:00+00:00,2021-04-21T22:01:00+00:00,ARRIVAL,,194
201,880,CX880,CPA880,Los Angeles International,B,,,,2021-04-21T22:15:00+00:00,2021-04-21T22:15:00+00:00,2021-04-21T22:01:00+00:00,2021-04-21T22:01:00+00:00,2021-04-21T22:01:00+00:00,ARRIVAL,,194
202,443,CZ443,CSN443,Los Angeles International,7,,,351.0,2021-04-21T20:30:00+00:00,2021-04-21T20:30:00+00:00,,,,ARRIVAL,,194
203,966,DL966,DAL966,Los Angeles International,2,25,8,,2021-04-22T17:28:00+00:00,2021-04-22T17:28:00+00:00,2021-04-22T17:05:00+00:00,2021-04-22T17:05:00+00:00,2021-04-22T17:05:00+00:00,ARRIVAL,,194
204,6911,WS6911,WJA6911,Los Angeles International,2,25,8,,2021-04-22T17:28:00+00:00,2021-04-22T17:28:00+00:00,2021-04-22T17:05:00+00:00,2021-04-22T17:05:00+00:00,2021-04-22T17:05:00+00:00,ARRIVAL,,194
205,2065,VS2065,VIR2065,Los Angeles International,2,25,8,,2021-04-22T17:28:00+00:00,2021-04-22T17:28:00+00:00,2021-04-22T17:05:00+00:00,2021-04-22T17:05:00+00:00,2021-04-22T17:05:00+00:00,ARRIVAL,,194
206,5266,UA5266,UAL5266,Los Angeles International,7,71A,4,,2021-04-22T17:40:00+00:00,2021-04-22T17:40:00+00:00,2021-04-22T17:15:00+00:00,2021-04-22T17:15:00+00:00,2021-04-22T17:15:00+00:00,ARRIVAL,,194
207,6766,NZ6766,ANZ6766,Los Angeles International,7,71A,4,,2021-04-22T17:40:00+00:00,2021-04-22T17:40:00+00:00,2021-04-22T17:15:00+00:00,2021-04-22T17:15:00+00:00,2021-04-22T17:15:00+00:00,ARRIVAL,,194
208,3047,EK3047,UAE3047,Los Angeles International,6,61,,,2021-04-22T13:19:00+00:00,2021-04-22T13:19:00+00:00,2021-04-22T12:46:00+00:00,2021-04-22T12:46:00+00:00,2021-04-22T12:46:00+00:00,ARRIVAL,,194
209,2947,AA2947,AAL2947,Los Angeles International,4,49A,T4C2,,2021-04-22T18:52:00+00:00,2021-04-22T18:52:00+00:00,2021-04-22T18:25:00+00:00,2021-04-22T18:25:00+00:00,2021-04-22T18:25:00+00:00,ARRIVAL,,194
210,185,NK185,NKS185,Los Angeles International,5,56B,,,2021-04-22T18:34:00+00:00,2021-04-22T18:34:00+00:00,2021-04-22T18:16:00+00:00,2021-04-22T18:16:00+00:00,2021-04-22T18:16:00+00:00,ARRIVAL,,194
211,219,AS219,ASA219,Los Angeles International,6,69B,,,2021-04-22T16:41:00+00:00,2021-04-22T16:41:00+00:00,2021-04-22T16:17:00+00:00,2021-04-22T16:17:00+00:00,2021-04-22T16:17:00+00:00,ARRIVAL,,194
212,7580,AA7580,AAL7580,Los Angeles International,6,69B,,,2021-04-22T16:41:00+00:00,2021-04-22T16:41:00+00:00,2021-04-22T16:17:00+00:00,2021-04-22T16:17:00+00:00,2021-04-22T16:17:00+00:00,ARRIVAL,,194
213,6204,KE6204,KAL6204,Los Angeles International,6,69B,,,2021-04-22T16:41:00+00:00,2021-04-22T16:41:00+00:00,2021-04-22T16:17:00+00:00,2021-04-22T16:17:00+00:00,2021-04-22T16:17:00+00:00,ARRIVAL,,194
214,2798,B62798,JBU2798,Los Angeles International,5,59,,,2021-04-22T19:49:00+00:00,2021-04-22T19:49:00+00:00,2021-04-22T19:15:00+00:00,2021-04-22T19:15:00+00:00,2021-04-22T19:15:00+00:00,ARRIVAL,,194
215,4724,AS4724,ASA4724,Los Angeles International,5,52F,T5C6,,2021-04-22T21:05:00+00:00,2021-04-22T21:05:00+00:00,2021-04-22T20:39:00+00:00,2021-04-22T20:39:00+00:00,2021-04-22T20:39:00+00:00,ARRIVAL,,194
216,353,DL353,DAL353,Los Angeles International,2,24,10,,2021-04-22T19:23:00+00:00,2021-04-22T19:23:00+00:00,,,,ARRIVAL,,194
217,3092,AA3092,AAL3092,Los Angeles International,5,52G,T5C6,,2021-04-22T14:41:00+00:00,2021-04-22T14:41:00+00:00,2021-04-22T14:15:00+00:00,2021-04-22T14:15:00+00:00,2021-04-22T14:15:00+00:00,ARRIVAL,,194
218,622,DL622,DAL622,Los Angeles International,B,139,8,,2021-04-22T18:49:00+00:00,2021-04-22T18:49:00+00:00,2021-04-22T18:47:00+00:00,2021-04-22T18:47:00+00:00,2021-04-22T18:47:00+00:00,ARRIVAL,,194
219,7590,KE7590,KAL7590,Los Angeles International,B,139,8,,2021-04-22T18:49:00+00:00,2021-04-22T18:49:00+00:00,2021-04-22T18:47:00+00:00,2021-04-22T18:47:00+00:00,2021-04-22T18:47:00+00:00,ARRIVAL,,194
220,5285,AM5285,AMX5285,Los Angeles International,B,139,8,,2021-04-22T18:49:00+00:00,2021-04-22T18:49:00+00:00,2021-04-22T18:47:00+00:00,2021-04-22T18:47:00+00:00,2021-04-22T18:47:00+00:00,ARRIVAL,,194
221,3068,EK3068,UAE3068,Los Angeles International,6,65,,1.0,2021-04-22T12:22:00+00:00,2021-04-22T12:22:00+00:00,2021-04-22T12:17:00+00:00,2021-04-22T12:17:00+00:00,2021-04-22T12:17:00+00:00,ARRIVAL,,194
222,3315,AS3315,ASA3315,Los Angeles International,6,65,,1.0,2021-04-22T12:22:00+00:00,2021-04-22T12:22:00+00:00,2021-04-22T12:17:00+00:00,2021-04-22T12:17:00+00:00,2021-04-22T12:17:00+00:00,ARRIVAL,,194
223,788,AA788,AAL788,Los Angeles International,4,49A,T4C2,,2021-04-22T16:53:00+00:00,2021-04-22T16:53:00+00:00,2021-04-22T16:38:00+00:00,2021-04-22T16:38:00+00:00,2021-04-22T16:38:00+00:00,ARRIVAL,,194
224,291,AS291,ASA291,Los Angeles International,6,69A,,2.0,2021-04-22T17:53:00+00:00,2021-04-22T17:53:00+00:00,,,,ARRIVAL,,194
225,316,G4316,AAY316,Los Angeles International,5,58,,,2021-04-22T11:35:00+00:00,2021-04-22T11:35:00+00:00,2021-04-22T11:27:00+00:00,2021-04-22T11:27:00+00:00,2021-04-22T11:27:00+00:00,ARRIVAL,,194
226,4043,DL4043,DAL4043,Los Angeles International,2,23A,,,2021-04-22T13:08:00+00:00,2021-04-22T13:08:00+00:00,2021-04-22T12:34:00+00:00,2021-04-22T12:34:00+00:00,2021-04-22T12:34:00+00:00,ARRIVAL,,194
227,7982,UA7982,UAL7982,Los Angeles International,B,,,,2021-04-22T17:10:00+00:00,2021-04-22T17:10:00+00:00,2021-04-22T16:46:00+00:00,2021-04-22T16:46:00+00:00,2021-04-22T16:46:00+00:00,ARRIVAL,,194
228,2523,SQ2523,SIA2523,Los Angeles International,2,,,,2021-04-22T17:45:00+00:00,2021-04-22T17:45:00+00:00,2021-04-22T17:04:00+00:00,2021-04-22T17:04:00+00:00,2021-04-22T17:04:00+00:00,ARRIVAL,,194
229,7973,HU7973,CHH7973,Los Angeles International,5,,,7.0,2021-04-22T19:53:00+00:00,2021-04-22T19:53:00+00:00,2021-04-22T19:59:00+00:00,2021-04-22T19:59:00+00:00,2021-04-22T19:59:00+00:00,ARRIVAL,,194
